sample_size,rep,observed_correlation,p_value,significant,null_corr_threshold,null_corr_variance
4000,43,0.03283324391829401,0.0392,False,0.04388315833671959,0.00024067344502677854
4000,44,-0.003492248055465033,0.8252,False,0.04450096752403489,0.00024907301732021513
4000,45,0.026409422522357836,0.0946,False,0.04487748059728983,0.0002532189132279968
4000,46,0.01366105919383461,0.3912,False,0.04443672009551408,0.0002503846452450882
4000,47,0.022766876537743362,0.152,False,0.04466925612071883,0.0002559082743294831
4000,48,0.0060710976999341715,0.6956,False,0.04408851712659501,0.00025181624835165443
4000,49,0.0038848052832444312,0.8044,False,0.04409040767650949,0.0002482700333314029
4000,50,0.021498882308717583,0.1808,False,0.04455983390094935,0.00025316588083902495
4000,51,0.01592695228043591,0.3238,False,0.044963928415063206,0.0002552267129888556
4000,52,0.0178081947578731,0.2592,False,0.044775654363684934,0.00024888950016902276
4000,53,0.010161863566344296,0.5116,False,0.043995434997908124,0.0002523251303481181
4000,54,0.0162963489711619,0.3066,False,0.04398208910718825,0.00025109119591454733
4000,55,-0.001496200344483365,0.9432,False,0.04454864247840744,0.00025599678889461704
4000,56,0.025983802404111,0.1022,False,0.0455154993396247,0.0002506153560988191
4000,57,0.02061091763523969,0.195,False,0.045177578359642784,0.00025656207380071375
4000,58,0.009215337071238073,0.5544,False,0.04421717221318699,0.00024386053453567954
4000,59,0.01676428901521758,0.284,False,0.04322254077916548,0.00024438603445146607
4000,60,0.010468639039051616,0.519,False,0.04494465139731416,0.0002537445548346847
4000,61,-0.006119546211221093,0.7124,False,0.044355419978993976,0.00024411662463868643
4000,62,-0.00807300190483475,0.6324,False,0.04446725185010049,0.0002482385524061479
4000,63,0.0010295393260294713,0.9566,False,0.043406814412172645,0.00024297377793704484
4000,64,0.017174647472885052,0.2936,False,0.0446583180255227,0.00025042844693517704
4000,65,-0.007977204949647838,0.6136,False,0.04440417878498339,0.00024725374462456216
4000,66,0.00019079889263183276,0.9784,False,0.044272003501987005,0.00025010617363545074
4000,67,0.0035691705215104533,0.8138,False,0.04349982655265937,0.00024554936861055025
4000,68,0.00815501435246936,0.6002,False,0.043423478964786405,0.00024667496970033316
4000,69,0.029658257119088767,0.0604,False,0.0436330767320927,0.0002492493756167959
