,meis1,rad51,gfi1b,spi1,hcfc1,mef2c,ikzf1,jun,irf1,myc,hdac2,stat3,notch1,fos,satb1,esr1,nfat5,ebf1,gata2,gfi1,ets1,cbx7,cbfb,foxo1,nr4a1,bmi1,irf8,elf4,bach2,bhlhe40,pou2af1,junb,nr1h3,stat6,tcf7,smad4,stat1,bcl11b,egr2,stat2,elf1,ctsg,elane,mpo,mpl,ccl9,dusp1,tyrobp,clec12a,ltb,ly6a,rgs1,igkc,procr,rab44,pdzk1ip1,sell,esam,f630028o10rik,myl10,maged1,trim47,cd48,tbxas1,bc035044,neurl3,cst7,hacd4,ms4a3,rtp4,pglyrp2,hk3,ifi44,nkg7,mmrn1,atp8b4,msmo1,gimap5,serpina3g,slc18a2,anxa3,nceh1,dennd2d,pcp4l1,gimap1,laptm4b,pqlc3,rhof,pear1,il21r,ly6c2,ldhb,ms4a6b,rab32,ap3s1,gbp2,padi4,myo1f,casp1,ctsl,alas1,itih5,emilin1,zfp386,tcp11l2,cish,vill,ppp1r15a,afap1l1,smpdl3a,tcn2,oasl2,fes,lbp,adgrg3,mfge8,glipr2,igtp,2610035d17rik,fut7,csgalnact2,orai3,cd79b,mapkapk3,sigirr,tgm2,csf2rb,osbpl1a,tnfrsf21,ms4a6c,adssl1,anxa2,dennd1c,krt18,ighm,slc35b4,camk1,1110059e24rik,snx4,glb1
bhlhe40,-0.0008484352458249464,-0.002672771990898798,-0.0035080703926189906,0.06379486778695487,0.009466174216156037,-0.0037169249556115703,0.047924805660392485,0.06648062005395748,0.03800198748333418,-0.017636387855518444,-0.003937786885009131,0.04644526086857439,0.021612399273339574,0.0601346966570362,0.022427128791095402,0.013082370132828546,0.03828957959027532,-0.00034588860524282047,0.059292259230174726,0.0004462189038020207,0.05166924102831806,0.003706303500948888,0.0319708954019905,0.027834729854950228,0.013115039151591413,0.010090974956209493,0.03838828476259316,0.03331965276748317,0.0010384837012224447,0.9999999999999998,-0.002223202057450637,0.06807762415926374,-0.001122217624406262,0.06841438139339419,-0.013780899850088285,0.032749149428353934,0.04682834636801358,-0.0028035063964836674,0.060308008015140656,0.047470227530252686,0.029126098464232975,-0.01913466942708693,-0.023421727263651288,-0.037833975390609904,-0.002945492773680444,0.09713391113793078,0.0391923505632474,0.12427977649695861,0.03520115517125667,0.022447194824014385,0.06598225629929425,0.0646011291634572,0.002822360623198853,0.025314856824381515,0.029069396629509147,0.024791717217271535,0.026752819311597002,-0.0008878086777408696,0.03232678727688266,0.009857580925131369,0.0342038090305311,0.022806388361303036,0.04614220108172612,0.020191063139046273,-0.008351342046113762,0.028650002386750098,0.026293563370580527,0.06926283255942699,-0.03205029203840744,0.038632130842402315,0.009524448527509072,0.07057963252182674,0.014950946257210137,0.006486250377936403,0.011594542489696496,0.035884275438776855,0.06922571538530688,0.017622822383639936,0.034097169625271664,0.04528086702628308,0.0330561889858939,0.062423854590770315,0.017125036175743076,-0.003793076440025035,-0.003360740940782328,0.007245925997832459,0.08120240277753474,0.03887363928755568,0.0056845542444225565,0.003734439859910818,0.03783074746897961,0.014727121860015398,0.04888550222831048,0.0690495891900519,0.015347264947060285,0.05092392099916415,0.02943690005984046,0.09936360454225082,0.025288976339393348,0.06667447416711823,0.04462176395025116,0.007499674104954416,0.020603910834626295,0.011614694457030181,0.04023707077460426,0.09925758406729565,0.00911824155371648,0.04346471580104933,0.004714299054924317,0.051097812415771174,0.07247553715229829,0.058792772094441295,0.05626110925042586,0.0029227182274654926,0.03945588320024529,0.06142384148904591,0.08334584184975669,0.03316031490984113,0.006541525674804195,0.04856381020852596,0.044694753491985234,0.009332035380554719,0.006656626363028576,0.03300625436117058,0.018607137653220817,0.044100550976872974,0.1376676446454634,0.028790048578853658,0.024131654382879418,0.07079763690780172,0.036649590915803505,0.13141675431150024,0.05437747626898127,0.002933070728745135,0.019287092476513813,0.012191568527866726,0.08657698754440231,0.007358518366612374,0.032455296201785014,0.08234307544052875
pou2af1,-0.004211984800180583,0.0015643148476769688,-0.0017409807056047468,0.011407485356434604,0.013468756487851084,0.01158347370009221,0.007159136363838044,0.001394822167241956,0.008088335023001646,0.010377364157032642,0.003478225568104914,-0.0008054713657050576,-0.002921147548829961,0.007628105631537192,-0.0034170780249687875,0.013000149891166176,0.015747451823138522,-0.00042548021145267704,-0.0010104024926898133,0.010002631220068166,-0.003527370578411638,0.03637841802697685,0.0021331711994178305,-0.0029763680160979607,-0.0010163598690545775,0.017548011585018945,0.0038770945009276945,-0.0046595505669864284,-0.0009161830496316806,-0.002223202057450637,1.0,0.005855491032883931,-0.0008518478539153031,0.02185318901715744,-0.0009994011303221502,-0.006159677726917681,0.009593277746821165,-0.00038349770533847134,-0.0014241587479431608,-0.004636862630051507,0.0006724775401057148,0.008826052123586463,0.0027372729796232434,0.008083881483780257,-0.0008584957686184118,0.0017603871109079898,-0.003449400219976834,-0.0008735329438746871,0.013568694970822165,-0.0026002846783008925,-0.005906545858486532,-0.003709637100433347,-0.00018418635693495905,-0.00246682275525191,0.0022631051909098427,-0.0016313467745760575,0.005730986934594726,-0.0011229930832193063,0.002901847809014776,-0.0009407006331798298,0.029863418696424598,-0.0015179270913014272,0.010374863686647504,-0.003451188494980161,0.015431471695905547,-0.0047397453871922,0.020727785938300155,0.01065016742600421,0.011682148110689329,0.008668052304197538,-0.0011872691150648308,0.003627623739736564,-0.0011381417095352208,-0.00541503841300139,-0.0007602116226492114,0.007861912345739316,0.007621883429262744,-0.0011481319166410503,-0.004659311541101967,0.005741654655948107,0.00903860663541198,0.005660566563170209,-0.0032250383478255006,-0.0013021696157461831,0.015210157088358486,0.02871677670929538,0.008195139893262008,-0.004155267467084503,-0.0024037162652056354,-0.0028354953959355924,0.007172017984148548,-0.0016313467745360827,-0.004578357436017933,0.008219415363679509,0.013101168862487918,0.027692185646543122,0.0085702668779635,0.008133371457185911,-0.003562344049923045,0.006366417078915284,0.017435659998554606,0.008621643336684541,0.004750073815461903,-0.002645668317899481,-0.0033240747914676633,0.009795690855077841,-0.0013152991953631937,-0.002579627684468191,-0.0027518436019565457,0.008503728559060071,0.010608653090025635,0.008273635368344584,-0.001489426716080058,-0.0031774144792386465,0.011366288663982406,-0.0031831614776685977,0.0054063410437705855,0.011596721296228454,-0.0012205064358203645,-0.003206061307027128,0.012904745375035841,-0.0037632441451444345,-0.0011076413219558046,0.006203360605045034,-0.0026321271453055104,0.024622932236517507,0.00012178061764472584,-0.003435066115489704,0.01806425067637021,0.006702325858150189,0.014202790731813826,-0.002721937506126526,-0.004085476782632168,-0.0008108293156587138,0.004920263964771492,0.006825149298847846,0.005893609254253582,-0.004189061912143785,0.013468162791630009,-0.006256444467497757
junb,0.01185283591489628,0.0006219097368366077,0.009015293310042197,0.09148681136617229,0.03744296407604701,0.032836945190677286,0.04752722733552585,0.09418274347867245,0.0552936466935475,0.014741196237167218,0.005734971717797396,0.07559587939680033,0.017894291949171175,0.060724233414487315,0.009707044644262034,0.02151208018162047,0.03098463323340793,0.0014876660863341355,0.005806421413699815,-0.03291608260471769,-0.0038623540547964045,0.005325390331263924,0.03285911121486215,0.03843071460215799,0.010032110446080725,0.02661428463509853,0.09238689517883701,0.034860660980859715,0.002912997011095863,0.06807762415926373,0.005855491032883931,1.0,0.008525093942901976,0.05795961528661113,-0.010114874110576419,0.05982797883673131,0.034152295966980106,0.003944785831552109,0.06906181126864572,0.037402460724778784,0.04016451673723105,-0.0015334315054345501,-0.043800312225630716,-0.044543107032884575,-0.009983620828224142,0.05593888015069479,0.047394332117823824,0.11155079354847985,0.015562442357764496,0.005822909443633816,0.10551295929887117,0.036850978318502634,-0.004908818864744056,0.034965805866869634,0.017453734755482415,0.015428306920053312,0.09192598556672262,-0.005845607972183058,0.008034129777753774,-0.01555704739524067,0.024297392360325135,0.025610098785528203,0.06828918499305921,0.01938682686197174,0.019840609720390315,0.022571555794155502,0.023558305102087243,0.08561701092954707,-0.01600086020533115,0.05261984539248728,0.005074128564394218,0.01673635714204637,0.023411715219496847,-0.0005898692899283033,-0.012822099904970033,0.024822252468787095,0.06079744923748611,-0.0038793472268590415,0.03445861872161367,0.011597432272676475,0.018148123651817272,0.05514190416684668,0.0035113822168397943,-0.0007850899645471612,0.007618325368912014,0.03120741609709224,0.08196949135690207,0.036182055970313466,0.00961674586655837,0.01799014581091505,0.025215834147778057,0.0021895663466794443,0.08248853207148868,0.079819328429744,-0.007146167914986866,0.036119573673874875,0.023631559288373082,0.08724139251243208,0.04333927004104738,0.10776069848528012,0.03299019540837059,-0.0036071527117060003,0.03436148162428766,0.016224085357304237,0.005319960750132738,0.07346212253778185,0.005171057374978259,0.029668507671942245,0.01677360183873166,0.048272412735977044,0.0368229583168936,0.05786997391727187,0.06714048596829117,-0.0036731238204279677,0.015427553749532417,0.03442895496150037,0.07706122422722952,0.03170040337891204,0.00591692530734725,0.019307997487462935,0.00857614659985141,0.017378310495821375,0.015349434007924266,0.03531437084960558,0.01201051326494065,0.016915670200129396,0.10288770034972053,0.013449645275027958,0.03988477440859059,0.1447150818332767,0.008887737535888212,0.11413831601601329,0.04584726617032321,-0.00027327855574845513,0.036206270934712695,0.03486077360457678,0.09059122557378074,0.02063389985755448,0.05125557490887934,0.03779729958597235
nr1h3,-0.007250436278107406,-0.006932098386924688,0.002026834052348262,0.006591859223392247,0.015377671835424114,0.007500002925122886,-0.0054079476127496685,0.032586231496615034,0.002908852442400654,-0.003431493612323098,-0.0024690909710102004,0.026994284569418683,-0.000254416455790151,0.016549644678382647,-0.003216038990410037,-0.004157330307525627,0.012260876537713095,-0.0013913636940197879,-0.022678379537589784,-0.005126049081365943,9.287565005484159e-05,-0.0037869012621513914,0.007747658635724105,0.008669762424490317,0.009886415138370625,-0.002780798688618165,0.01624609263451273,0.015055011632243449,-0.0029960120306925958,-0.0011222176244062622,-0.0008518478539153032,0.008525093942901976,1.0,0.005867935411786401,-0.0032681436434964187,0.007367329173961648,0.011720518432455251,-0.001254076616456684,0.014257284826877529,0.0063021832699274695,0.008323498279665947,-0.01109722103716457,-0.0037899211692435583,-0.0079132960008192,-0.002807368737190081,-0.0016008342405270735,-0.0030892954930129743,0.022773392043408773,0.0134559303674059,0.0017852146973970104,0.019330114601279216,-0.008424366684689604,-0.00060230817573892,-0.002535072482961277,-0.005265041491856204,0.0028798335816299144,0.00786081884220439,-0.003672301936891534,-0.006086824915513477,-0.0030761870298953164,0.005094681997852162,-0.004963776429919272,0.012190739243780417,0.0008251126088445591,-0.005686787711685289,-0.006566529006099214,0.0031466024705504654,0.027544057126206563,-0.006392575412569719,0.016189474799297252,-0.003882491117723671,0.005812783118122839,0.008017563994827245,-0.007259433965020292,-0.0024859695540591026,0.00941460521106701,0.007154304102003852,-0.0037545084865536348,0.003011408229565541,-0.011313848901323599,0.004390341328669744,0.02442274503353196,-0.002051655319555534,0.005976581092765545,-0.008035328553007894,0.0046644681340702885,0.015859940707384876,0.0032216392653444262,-0.002231109562905549,-0.0044650271309115775,0.007239851799957357,-0.005334670363860724,0.006979321200925696,0.026449510773212233,-0.005720103255803932,-0.004609251983685996,-0.007902053379479392,0.0269141706271245,4.9909414765612595e-05,0.022138606681327676,0.0006630432840169011,-0.004068392927753841,0.005718570106390356,0.02698499795867954,-0.0027360391016149166,0.011225096308464685,-0.004301162540447153,0.007427080291767669,-0.004035031622277749,0.010556109336934247,0.0051534296487177065,0.02211759088594415,0.0018739582785108606,0.011050626465769875,-0.0027680395194189596,0.011342248650057563,0.016992718902843606,0.010415204917514685,-0.003991180547081264,-0.006160603898716522,0.007256065010090328,0.009953652753507285,-0.0036221001115507774,-0.0007229783375325953,0.012038181157790531,-0.005403626505065831,0.007324680223473933,-0.003372077998843697,-0.0006695181525140188,0.030137541851474978,0.00369679745144613,0.009166513152112856,0.013506755333469045,0.013728289248353526,0.01562918292708453,0.0064924999604377065,0.033254746963614704,0.016481892109709316,0.013731903314892813,-0.0010736135509970888
stat6,0.004465158911822433,0.015545450066753428,-0.004767905694503058,0.08543336512564309,0.04706717229655153,0.035074421733773044,0.055269266135258975,0.07599787806407106,0.044427660497667505,-0.005770433478655775,0.024130430230259247,0.08472083851704398,0.03861888303136533,0.053820348960517225,-0.0002552192616319059,0.03764175311647138,0.03646486363908635,-0.00909588208322546,-0.04816002704230467,0.051576888637658844,0.011663766638452708,0.005195551903388216,0.0519046387692182,0.02433714314417906,0.006067779086889122,0.02654022821197314,0.06262153021749034,0.03900500750430894,0.00609017189522468,0.06841438139339419,0.02185318901715744,0.05795961528661113,0.005867935411786402,0.9999999999999998,-0.012065137146778511,0.04246244744221375,0.05628811707472008,0.005509161148644383,0.01760528738363643,0.0556190294162177,0.022377155873326587,0.012423495027743514,0.040434652834278356,0.028251634607132797,-0.006864424608078774,0.050626265601164754,0.016905190334100626,0.09950254174140002,0.07733665929025804,0.015283081580778311,0.07570678571678832,0.0008427573782880566,-0.005418925444591011,0.02143705524445461,0.02906591830864125,0.010719155360726889,0.09441905789343684,-0.010191963452682026,0.07730412663325771,0.0011490000683368636,0.04227510516749392,0.0021519110298734998,0.04510883185003451,0.020028999188886978,0.030980454081421072,0.016130323387750913,0.0364273106361458,0.061168900789212964,0.04035551989608561,0.03887386738287095,-0.010525722306760693,0.0650908618911178,0.0006384412540237946,0.017348318651281065,0.004207466817604021,0.035874584674389975,0.05402914079797359,-0.0011094321717824848,-0.0029913116623613988,-0.029905848510042958,0.05589712581139456,0.050890304253046706,0.016008422461038434,-0.0024268584526121037,0.001842576522651931,0.04053383578496997,0.07324617503378353,0.022472357659579483,-0.0033345512074878067,0.013514102223245587,0.08222116981417364,-0.001279355622851649,0.05531484053040244,0.09246385910129512,0.05794755267485034,0.028845746843372273,0.007976393793512554,0.10108826339063016,0.050416413003209405,0.08660141798256908,0.06222219418543606,0.02071714266009392,0.054860444248490604,0.021417825972263924,0.0380879741681059,0.0513151950975023,0.012335910112728056,0.006569495112597135,0.01828390726160631,0.057448361248174484,0.06378497203895613,0.04541661148554607,0.06356090459590799,0.03149625569441071,0.03560078412489592,0.014706126046421773,0.06903412956566345,0.03908520390432152,0.0021545924997367076,0.008248392399259705,0.039547553576311935,0.028857862620281515,0.026474414586617236,0.05454353258704193,0.013504562818366513,0.012427428919450787,0.052089923178877305,0.02571881345670184,0.06792122228420318,0.10529928802325914,0.06369528376047087,0.09350906810796664,0.0419208313800153,0.0004818735486276987,0.024799589259107753,0.04464772214000739,0.06925891195795475,0.045113993285903466,0.06091988383487184,0.021593746923934693
tcf7,0.01853803020862881,-0.00014710278350086095,-8.822615181706543e-05,-0.013157957154951725,0.01077728688206898,0.018180044862051666,0.017273875515341937,-0.018351471797373172,-0.004605354211431577,-0.001660711300460776,0.025494540923435564,-4.73240586405124e-05,0.0009530148209415876,-0.014760821773992542,0.10037472537789864,-0.010574211074095325,0.011715416227295345,-0.0016323694919243585,-0.019755013875235348,-0.013465913452495688,0.0036632069378864183,0.015247280801153356,-0.007576390376910488,0.028378841196970324,0.01841084482206862,0.014234735131995213,0.0016161842192060473,-0.0018539703748041397,-0.003514967838647214,-0.013780899850088287,-0.0009994011303221502,-0.010114874110576419,-0.0032681436434964187,-0.012065137146778511,1.0,0.013190718002417785,0.007077825932305768,0.08761455705787967,-0.005463834108435788,0.000652504475171034,0.011589967351004664,-0.02300864767829293,-0.029952798183634284,-0.018302696967572436,0.009974209952971685,-0.03134076856108526,-0.009867293260142707,-0.003862451000035773,-0.01873617405911642,-0.000990967462242965,0.035859720749863426,0.005352745160050933,-0.0007066373048532666,-0.009464050499340022,-0.010157645616621407,0.0007234341567583797,-0.016203034731832405,0.0058706642144127335,-0.017897068365840478,-0.0036090303927271395,0.0032323697841140776,-0.005823579588686746,-0.012649664529886261,-0.00996139174033517,0.003773475162986627,0.010687645059829678,-0.009571980493652934,-0.01385644878251873,-0.030316218067559686,0.013720657833542064,-0.004554998869439588,-0.02567431342746413,0.005688383531950883,0.017304254733970743,-0.0029165780847528484,0.0010017035678201315,-0.021532607871601727,0.0055392798956987845,-0.013397094589365905,-0.009052838954449367,-0.02923153248891559,-0.01674813415383384,-0.0014301244447253387,-0.004995818599407063,0.02397656335425169,-0.0033488401368358526,-0.010490516845935261,0.007685047265783804,0.010417364245592536,-0.0026019835289069096,-0.023491388551805836,-0.006258718111495739,-0.009326965374893822,-0.021812698328736443,-0.034440854208337646,0.0011386194456971708,-0.0007160025327861569,-0.027436419063061566,-0.01039306733853657,-0.017528482546178406,-0.010635079350555732,-0.0036792065981351577,-0.01173692291930655,0.0030612871015928533,0.015776475970282162,-0.014056035818703025,-0.005046190684011012,-0.005503109521515152,-0.0020378054089075616,0.0005279055015638193,-0.009886074719519876,0.005352668819765014,-0.016661369138091395,-0.0011141119406850675,-0.01053353104309033,0.0029384641304608813,-0.015282843231421078,0.006905817902130119,0.014097134616957666,0.01357973121128421,-0.014599010969199583,-0.0017485231350405552,-0.0042495040974579405,-0.015893186894464693,0.016784292649312905,-0.006339618527158334,-0.04355340711457972,0.007864080071419293,-0.015514378193095415,-0.02999067065995553,-0.010015391409798149,-0.01939091774729041,-0.0072301851413352535,-0.0031107746081074825,0.10793185266251142,0.005380052914338245,-0.029001652814624287,-0.004977690999272678,-0.011035576272359718,-0.011952672640740502
smad4,0.04642493206650313,0.051134597579928644,0.008419996148984067,0.05344272523131451,0.06679950091172285,0.05536760762211705,0.051285943944089224,0.043597461385602984,0.030382498360604113,0.062814110376318,0.054368614204762855,0.06385065564062847,0.021712887248955537,0.021548359128244054,0.024950766681241965,0.02161588983774619,0.042151152732862227,0.000656856044924919,0.0006947680423965265,0.024281217517702014,0.004643008787094922,0.013455357982036646,0.05404156519723344,0.024670824520738554,0.01208171228140981,0.025725278662862498,0.046370168950147686,0.027050204262812353,0.015552063023642393,0.032749149428353934,-0.006159677726917682,0.05982797883673131,0.007367329173961647,0.04246244744221376,0.013190718002417784,0.9999999999999999,0.04514744021058882,0.00192301464316006,0.014598338631713321,0.03333964270063035,0.058471338280566734,0.01725432537005432,0.0011495142507448662,0.016105385044421997,0.008387968450595468,0.02497709037121769,0.01026183156419976,0.024681390438036643,0.03999541454831471,0.022231264410085386,0.06053156139389667,0.017305475023336674,0.006368936553257915,0.0294923454686132,0.031840544149062115,0.006319080072771407,0.04195044471051694,0.005237217016287978,0.03122068531883268,0.009911241103550095,0.029865497278456332,0.014825579715996346,0.07298725094012341,0.01741242470974246,0.039115492377516235,0.027694518634651562,0.026171548438595527,0.029126851466012488,0.029803511038393897,0.03665454037949425,0.014637668191237763,0.046834460130304074,0.000398550611800072,0.03660210749463479,0.012707930054510529,0.027943786851064727,0.07333892912244895,0.003396204939018315,0.051838030579704125,0.011303490860440817,0.035027487447477836,0.03764389124452464,0.025194264784981796,0.009904724081584765,0.017652698945303795,0.05225618928739977,0.04743051614416229,0.01498378532816061,0.012950388235699157,0.031513331734594065,0.011780749919495731,0.010139530567381158,0.0396321520038382,0.041230961513412,0.015285297696126776,0.023710531178909682,0.006691484989228435,0.030752213965546858,0.050140082110500896,0.04024649896402294,0.04721967236202218,0.01614480327512551,0.07079416158089598,0.030902473601487054,0.011164354132811907,0.037508854885503526,0.01539243485332955,0.006066330167045131,0.02790910558862384,0.03141354370129719,0.03208559397935541,0.03328322445085373,0.05574634944065967,0.030428770918361076,0.03534225053025639,0.021152725349198726,0.04144351885096778,0.028934579908483873,-0.0004273835954473285,0.020471694832025256,0.039534202315009086,0.027500323157430763,0.004085066418018323,0.05358886800640186,0.00410471849729206,0.014266758530414743,0.016088746060368597,0.04311886747230368,0.04105149728093592,0.04582762841668261,0.049601075913714904,0.029219602515650752,0.01037565043980537,-0.006727508853327436,0.03819378000414628,0.04592867951141681,0.06655564198053683,0.0442195254508997,0.04769354625727339,0.022868149640177617
stat1,0.010384377930305324,0.037288294663332736,-0.004035200670616947,0.07189188688613468,0.0396278943756879,0.02767108776500961,0.03767705413214418,0.06624162624591794,0.03983982978939283,-0.001101435919356323,0.02850503189547172,0.0524879671053679,0.03733415734886497,0.041337086452133825,0.021205851567279638,0.03472907170149653,0.03552023920457281,0.01241263376097845,-0.03784654127500741,0.03716629864637072,0.012058674105898238,0.0023766716658409066,0.052790585459860116,0.03368279860751874,0.012604557720926397,0.030473110712436077,0.05517445666334711,0.04285284594227961,0.0009149667277760378,0.04682834636801358,0.009593277746821165,0.034152295966980106,0.011720518432455253,0.05628811707472008,0.0070778259323057684,0.04514744021058882,1.0,0.01386619980015287,0.007760742875224442,0.05696139397821865,0.044247521018731785,0.008874924370008018,0.03796588248627528,0.02498201710578495,0.009223198023927485,0.01825841339010256,0.023710764858432824,0.07318778216861245,0.0723710591259559,0.018958265240446893,0.07899053924691934,0.0021124641289694073,0.018542805623828835,0.02237448635171219,0.035319820279611204,0.01668602198126843,0.04971005330593838,-0.006680077571221033,0.051643907623299824,0.0077727588674434914,0.032608062491359356,0.011449173142712672,0.035071134531144,0.019056891108888578,0.03494228352117639,0.02779040574733008,0.0317149168640485,0.032594763975304634,0.037493466566435756,0.04599958455395784,-0.0059511714589816685,0.04428983247847951,0.01864072454473074,0.017775865050243284,0.00040472135714918824,0.03185010779194787,0.04604881251914275,-0.0026855956206852326,0.004345299885071332,-0.02456589763168441,0.03472522208852502,0.05009699205763918,0.023740748293579677,-0.0019977048360760793,0.01065197904710877,0.04141677893890911,0.04736464120158595,0.02881802070840604,-0.0042882751638436585,0.011778634201352408,0.06869922533787745,0.0058672426676266275,0.056442761832449596,0.07189574134500497,0.01703466696634471,0.018837609318574856,0.03044365461798236,0.08478921145719073,0.04788447474669981,0.06858230150260385,0.05074169095852937,0.024405900070786354,0.02865613196318761,0.0103908631870571,0.02864307126855258,0.03847002446385145,-0.004581776470867203,0.022391219932890026,0.013511092885028218,0.04709087638188427,0.05047566832328206,0.04775775940512037,0.06410595477484311,0.02645755220611623,0.028195597970804846,0.02605196442454209,0.03504436608892282,0.029512073914032558,-0.0002652541432205527,0.02248652960415167,0.021855186300290024,0.02652577852892464,0.011981119794584853,0.028838233947447427,0.016453946647086957,0.030568141713312697,0.03398609117019743,0.03208121315873551,0.045813591285866394,0.08100264927454537,0.04865118427819656,0.0671440207918454,0.041481964856967195,-0.003790552617930277,0.03492127148628943,0.0404030186244604,0.07620479547431828,0.03252383455599198,0.04298496503603755,0.016585120266756573
bcl11b,0.009374139745429895,-0.0033695940750787428,-0.0025630436028758873,-0.0057955752824326865,0.006288187179723086,-0.0021132807054343047,0.00342069350911972,0.010584691166289859,-0.005461267668899172,0.0032238154689455283,0.007307822506839923,0.015470753129362356,-0.004300466118884711,0.0021673144630817115,0.031551874301662404,-0.0040576156656667445,-0.006367508522062673,-0.0006263850774470582,-0.007448204491207277,0.0019349844083178032,-0.0051929378463905235,-0.00170484428375729,-0.004854127412186218,0.016484802333407093,-0.0014962685411813602,0.00995712824891319,0.004913557492898487,-0.006859714892040052,-0.0013487898498025712,-0.0028035063964836674,-0.0003834977053384713,0.003944785831552109,-0.001254076616456684,0.005509161148644383,0.08761455705787967,0.00192301464316006,0.01386619980015287,1.0,-0.0020966234471435597,-0.006826314078673024,0.002222105946877534,0.000608380198492251,-0.0032107449663351215,0.0011025549249774557,-0.001263863568832097,-0.0038992173916539466,-0.00507815114728644,-0.009602521116195284,-0.008914975597697987,0.0075673801234063575,0.020135100406260917,0.011012628533667837,-0.00027115617212723834,-0.003631616514716554,-0.0027048593759989156,-0.0024016423049312255,0.0038349459269226174,-0.0016532522323498776,0.00366104710035897,0.029967634312129347,-0.0016106406339383523,-0.002234667683833244,-0.00645183559493461,-0.0050807838167885805,-0.00022293979230066452,-0.006977776407742368,0.0002987793527469168,0.0038624952995437987,-0.0004185724043440914,0.003149233113273211,0.023277576149359963,0.00031105583095969246,-0.001675553794708591,0.010447980836308508,-0.0011191712406635457,-0.005640001877286728,0.00333421203915349,-0.0016902612158371368,-0.00366744547258122,0.0080447668938099,-0.00435022743589029,-0.006426719784303014,-0.004747849232224733,-0.0019170330221082415,0.008891832616870442,0.01692256825717643,-0.00481046575611881,0.0016453117220379984,-0.0035387121619616106,-0.004174370406369503,-0.009695307854229276,-0.0024016423048723754,-0.006740183679398622,0.003297542883065392,-0.007452966219749876,-0.0042362933351577405,0.002924856790321955,-0.011955107636014643,0.012026129842645663,-0.0015294913911425324,-0.003590493241583414,0.012117635505380362,-0.0037590516986463853,-0.0038949100559780413,0.004501977447519508,-0.003664352849587354,-0.001936362176611502,-0.003797686104844624,-0.004051219589857374,-0.0029419572612146986,0.0010332496841265646,0.0027463905281156914,0.0027624853018090286,-0.0046777381440703475,0.012516496713372712,-0.004686198782097067,-0.009304956755865663,0.017755266499080977,-0.001796809811003402,0.005039015524793666,-0.0029604716205455187,0.01159699042261969,-0.0016306516180107148,-0.0020346256854784145,0.019526731723978754,-0.0024326860197794553,-0.0069351602397033155,-0.005057048710774411,-0.007364997978329595,-0.004706977938380272,0.00011811252070719569,-0.004505495887847372,0.016714943785933724,-0.0011936897886535855,0.0006146742908116625,-0.004833321265483044,-0.0018684157085698198,0.0009112061854151096,0.006151833346251403,0.0006831316633807011
egr2,-0.014989435853185634,-0.02041950579268015,-0.004935790182838409,0.02845201619450981,-0.018485258623679487,0.0014145059439940506,-0.013149185919009451,0.06929036234936622,0.02341834175288993,-0.037328126500335304,-0.0323979074870968,0.03462752168510486,-0.0046500742243387036,0.0669980616407786,-0.011438585604402828,0.00298995295098815,0.010566855390423591,-0.0023261463503150524,-0.0354058694292288,-0.03960399277862262,-0.00996469637743673,0.0005904724529469032,-0.01208859258865263,0.0393122268406796,0.018201443390008516,0.004803659035719942,0.031852233736933994,0.005811692400812646,-0.005008871857624061,0.060308008015140656,-0.0014241587479431608,0.06906181126864572,0.014257284826877529,0.01760528738363643,-0.005463834108435788,0.01459833863171332,0.007760742875224442,-0.0020966234471435597,0.9999999999999999,0.028829495467895202,-0.0093842229772041,-0.06651970424494284,-0.05970976506867162,-0.05564295779055097,-0.004693489250920766,0.00985474036936279,0.04250589783622935,0.09671492992118423,0.00828032809122671,-0.004751391311475925,0.10267201572836648,0.03363615248068265,-0.0010069667411776524,0.009665887485473973,-0.022576548907981855,0.020603569412161724,-0.017343682498812577,-0.006139524686802451,-0.029362484130415503,-0.005142912139531309,0.0110308613579644,0.012911634935980661,0.037258374059101075,-0.004429714907271127,-0.023282707178478624,-0.01168685165380959,-0.03593253943046079,0.030716890791415912,-0.06398869894722589,0.04175299666792292,-0.0064909287071674045,0.007779023379247213,0.014841023448243349,-0.026511973725234336,0.0063784486069669065,-0.0058429150109509205,0.019157387121248117,0.0007292904269370653,-0.02098389922475403,-0.016547929920789302,-0.035716098029687456,0.03878267080825048,-0.007238247560760484,-0.0071191021759093856,-0.010031457901963622,0.0014694249722884071,0.03053171041291561,0.0017366956336650977,-0.009761055782420749,-0.003822848770007545,-0.008187561147736274,0.0009740849647431624,0.059304741338959036,0.04218373483052369,-0.0412109788622081,0.035995177633125625,-0.010369457804146798,0.07568929101650408,0.03468851231240626,0.06776507828932773,0.003905544849918854,-0.014778859185757916,-0.022726463432548683,-0.0021926210245398086,-0.003189284879574008,0.019095342496869457,-0.00719088300821415,0.026930015742353243,-0.006038419736196562,0.02608667496473823,0.034511728063134996,0.0533106388918503,0.005109933724026917,-0.014770669007046268,-0.03803462703454968,0.053498728156259556,-0.018312953623303773,0.00918500856162378,-7.670162014490367e-05,-0.012452463689168813,-0.02216898727043548,0.0064866760136988635,0.0011733499009116523,-0.012347722512011005,-0.00516277181864893,0.06888824773221051,0.06940054817117725,0.0008387153995200782,0.009985439766815382,0.07778653068668444,-0.018706507247639448,0.0481321436809399,0.01711240271751557,-0.004432891595377395,0.0067489110538164945,0.008892692998604425,0.07766597142917857,-0.01872965572812814,0.004902466306275145,-0.004080139798474726
